"year","ISSUE_DATE","PERMIT_SUBTYPE_NAME","DESC_OF_WORK","FULL_ADDRESS","street","zip"
2024,"2024/08/27 04:00:00+00","SOLAR SYSTEM","Solar panel install on roof.","74 S ST NW, WASHINGTON, DC 20001","74 S ST NW","20001"
2024,"2024/10/07 04:00:00+00","SOLAR SYSTEM","Installation of a roof, canopy, and wall-mounted 187.05kWdc solar (PV) system.","632 HOWARD RD SE, WASHINGTON, DC 20020","632 HOWARD RD SE","20020"
2024,"2024/10/03 04:00:00+00","SOLAR SYSTEM","Historic District


roof top solar installation 20 400w panels","1359 ASPEN ST NW, WASHINGTON, DC 20012","1359 ASPEN ST NW","20012"
2024,"2024/10/03 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
SYSTEM AC SIZE @ STC: 6.156 kW SYSTEM DC SIZE @ STC: 7.790 kW
(19) ZNSHINE SOLAR ZXM7-SH108 410W
(19) ENPHASE IQ8M-72-2-US (RGM CERTIFIED)","4915 ILLINOIS AVE NW, WASHINGTON, DC 20011","4915 ILLINOIS AVE NW","20011"
2024,"2024/10/08 04:00:00+00","SOLAR SYSTEM","THE PROJECT SCOPE INCLUDES THE INSTALLATION OF A 11.48KW DC RATED GRID-TIED PHOTOVOLTAIC SYSTEM. THE INSTALLATION CONSISTS OF A RAILED, ROOF MOUNTED SOLAR ARRAY, INVERTERS AND RELATED ELECTRICAL METERING AND SAFTY EQUIPMENT WILL BE INSTALLED AS REQUIRED BY APPLICABLE CODES AND THE LOCAL UTILITY COMPANY. DURING DAYLIGHT HOURS, THIS PV SYSTEM (SOLAR ELECTRIC) WILL PROVIDE ELECTRICITY IN PARALLEL WITH THE LOCAL UTILITY SERVICE PROVIDER.","8 57TH ST SE, WASHINGTON, DC 20019","8 57TH ST SE","20019"
2024,"2024/10/10 04:00:00+00","SOLAR SYSTEM","Solar panel install on roof.","1929 VARNUM ST NE, WASHINGTON, DC 20018","1929 VARNUM ST NE","20018"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","Installation of a new, roof-mounted Solar photovoltaic electric system, sized at 6.56kW(16 x SEG 410W Solar Panels)","2122 YOUNG ST SE, WASHINGTON, DC 20020","2122 YOUNG ST SE","20020"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","Residential rooftop solar installation. Total Ac system size 10.0 KWAC","3505 HIGHWOOD DR SE, WASHINGTON, DC 20020","3505 HIGHWOOD DR SE","20020"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","Installation of a new, roof-mounted Solar photovoltaic electric system, sized at 17.22kW(42 x SEG 410W Solar Panels)","6938 33RD ST NW, WASHINGTON, DC 20015","6938 33RD ST NW","20015"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","roof top solar installation 18 400w panels","1517 FORT DAVIS PL SE, WASHINGTON, DC 20020","1517 FORT DAVIS PL SE","20020"
2024,"2024/08/27 04:00:00+00","SOLAR SYSTEM","To install 6.4kW size of solar panels on roof of building.","1426 PENNSYLVANIA AVE SE, WASHINGTON, DC 20003","1426 PENNSYLVANIA AVE SE","20003"
2024,"2024/09/24 04:00:00+00","SOLAR SYSTEM","roof top solar installation 25 400w panels","121 56TH PL SE, WASHINGTON, DC 20019","121 56TH PL SE","20019"
2024,"2024/09/24 04:00:00+00","SOLAR SYSTEM","Solar panel install on roof.","7472 BLAIR RD NW, WASHINGTON, DC 20012","7472 BLAIR RD NW","20012"
2024,"2024/09/24 04:00:00+00","SOLAR SYSTEM","Solar panel install on roof.","121 TRENTON PL SE, WASHINGTON, DC 20032","121 TRENTON PL SE","20032"
2024,"2024/09/24 04:00:00+00","SOLAR SYSTEM","roof top solar installation 35 400w panels","5532 HUNT PL NE, WASHINGTON, DC 20019","5532 HUNT PL NE","20019"
2024,"2024/09/24 04:00:00+00","SOLAR SYSTEM","To install 10.53kW size of solar panels on roof ofbuilding.","3550 10TH ST NW, WASHINGTON, DC 20010","3550 10TH ST NW","20010"
2024,"2024/09/24 04:00:00+00","SOLAR SYSTEM","To install 7.6kW size of solar panels on roof of building.","5006 3RD ST NW, WASHINGTON, DC 20011","5006 3RD ST NW","20011"
2024,"2024/09/24 04:00:00+00","SOLAR SYSTEM","Roof Mounted Solar Panels Installation:
System Size: 11.48 KW
27 x TRINA SOLAR (TSM-425NE09RC.05) 425W MODULES
27 x ENPHASE IQ8A-72-2-US (240V) MICROINVERTERS","917 SYCAMORE DR SE, WASHINGTON, DC 20032","917 SYCAMORE DR SE","20032"
2024,"2024/11/07 05:00:00+00","SOLAR SYSTEM","To install 6.885kW size of solar panels on roof ofbuilding.","533 RANDOLPH ST NW, WASHINGTON, DC 20011","533 RANDOLPH ST NW","20011"
2024,"2024/11/07 05:00:00+00","SOLAR SYSTEM","To install 3.2kW size of solar panels on roof ofbuilding.","727 HILLTOP TER SE, WASHINGTON, DC 20019","727 HILLTOP TER SE","20019"
2024,"2024/11/07 05:00:00+00","SOLAR SYSTEM","We are installing a roof-mounted solar system with following details:
11.48 KWDC
28 x HYUNDAI HIE-S410VG MODULES MODULES
1 x SOLAREDGE HOME HUB SE10000H-US (240V) INVERTER
28 x SOLAREDGE POWER OPTIMIZER S440","4925 MINNESOTA AVE NE, WASHINGTON, DC 20019","4925 MINNESOTA AVE NE","20019"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","31 Modules installation on rooftop, system size is 10.00","2616 31ST PL NE, WASHINGTON, DC 20018","2616 31ST PL NE","20018"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","18 Modules installation on rooftop, total system size is 7.38KWDC.","713 ROXBORO PL NW, WASHINGTON, DC 20011","713 ROXBORO PL NW","20011"
2024,"2024/08/27 04:00:00+00","SOLAR SYSTEM","roof top solar installation 27 400w panels","3321 CROFFUT PL SE, WASHINGTON, DC 20019","3321 CROFFUT PL SE","20019"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","To install 9.6kW size of solar panels on roof of building.","5321 CHILLUM PL NE, WASHINGTON, DC 20011","5321 CHILLUM PL NE","20011"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
SYSTEM AC SIZE @ STC: 6.156 kW SYSTEM DC SIZE @ STC: 7.790 kW
(19) ZNSHINE SOLAR ZXM7-SH108 410W
(19) ENPHASE IQ8M-72-2-US","725 HAMILTON ST NW, WASHINGTON, DC 20011","725 HAMILTON ST NW","20011"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","Installation of a new, roof-mounted Solar photovoltaic electric system, sized at 6.56kW(16 x 410W Solar Panels)","3710 FORT LINCOLN DR NE, WASHINGTON, DC 20018","3710 FORT LINCOLN DR NE","20018"
2024,"2024/10/03 04:00:00+00","SOLAR SYSTEM","Commission of Fine Arts jurisdiction area


Installation of new commercial rooftop solar PV system at 32.85kwp (DC) / 36.3 kwp (AC).","1301 36TH ST NW, WASHINGTON, DC 20007","1301 36TH ST NW","20007"
2024,"2024/10/04 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
System AC Size @ STC: 7.452 kW System DC Size @ STC: 9.430 kW
(23) ZNSHINE SOLAR ZXM7-SH180-410/M SOLAR MODULES
(23) ENPHASE IQ8M-72-2-US MICRO-INVERTERS (RGM CERTIFIED)","656 9TH ST NE, WASHINGTON, DC 20002","656 9TH ST NE","20002"
2024,"2024/10/02 04:00:00+00","SOLAR SYSTEM","Solar panel install on roof.","2321 13TH PL NE, WASHINGTON, DC 20018","2321 13TH PL NE","20018"
2024,"2024/10/03 04:00:00+00","SOLAR SYSTEM","Historic District


To install 12.96kW size of solar panels on roof ofbuilding.","414 T ST NW, WASHINGTON, DC 20001","414 T ST NW","20001"
2024,"2024/10/07 04:00:00+00","SOLAR SYSTEM","We are installing a roof-mounted solar system with following details:
10.66 KWDC
26 x HYUNDAI HIE-S410VG 410W MODULES
1 x SOLAREDGE SE10000H-US (240V) INVERTER
26 x SOLAREDGE POWER OPTIMIZER S440","1513 TANNER ST SE, WASHINGTON, DC 20020","1513 TANNER ST SE","20020"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","We are installing a roof-mounted solar system with following details:
System Size: 13.94 KW
Panels: 34 HYUNDAI HIS-S410YH(BK) 410W MODULES
Inverter: 1 SOLAREDGE SE10000H-US (240V) INVERTER
Optimizer: 34 SOLAREDGE POWER OPTIMIZER S440","615 UNDERWOOD ST NW, WASHINGTON, DC 20012","615 UNDERWOOD ST NW","20012"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","This is a roof mounted pv installation of 6.8 KW.
SOLAR MODULES: 16 x QCELLS Q.TRON BLK M-G2+ 425 - 425W MODULES
INVERTER(S): 16 x - ENPHASE - IQ8M-72-2-US MICROINVERTERS
RACKING: OMG (Flush mount)","326 15TH ST NE, WASHINGTON, DC 20002","326 15TH ST NE","20002"
2024,"2024/08/27 04:00:00+00","SOLAR SYSTEM","roof top solar installation 32 400w panels","6256 29TH ST NW, WASHINGTON, DC 20015","6256 29TH ST NW","20015"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","To install 7.2kW size of solar panels on roof ofbuilding.","1304 EMERSON ST NW, WASHINGTON, DC 20011","1304 EMERSON ST NW","20011"
2024,"2024/11/07 05:00:00+00","SOLAR SYSTEM","Roof mounted PV solar system install of 6.4 kW DC","4044 MANSION DR NW, WASHINGTON, DC 20007","4044 MANSION DR NW","20007"
2024,"2024/11/07 05:00:00+00","SOLAR SYSTEM","Installation of Solar array on Row home 7.83 KW
Historic District","414 7TH ST SE, WASHINGTON, DC 20003","414 7TH ST SE","20003"
2024,"2024/11/07 05:00:00+00","SOLAR SYSTEM","We are installing a roof-mounted solar system with following details:
9.43 KW DC
23 x HYUNDAI HIE-S410VG 410W MODULES
1 x SOLAREDGE SE7600H-US (240V) INVERTER
23 x SOLAREDGE POWER OPTIMIZER S440","218 NEWCOMB ST SE, WASHINGTON, DC 20032","218 NEWCOMB ST SE","20032"
2024,"2024/11/07 05:00:00+00","SOLAR SYSTEM","This is a roof mounted Pv instalaltion of 4.675 KW DC
SOLAR MODULES: 11 x QCELLS Q.TRON BLK M-G2+ 425 - 425W MODULES
INVERTER(S): 1 x - Tesla - 1538000-xx-y INVERTERS
RACKING: SnapNrack UR40","1635 VARNUM PL NE, WASHINGTON, DC 20017","1635 VARNUM PL NE","20017"
2024,"2024/11/07 05:00:00+00","SOLAR SYSTEM","To install 5.2kW size of solar panels on roof of building.","16 HAWAII AVE NE, WASHINGTON, DC 20011","16 HAWAII AVE NE","20011"
2024,"2024/11/07 05:00:00+00","SOLAR SYSTEM","To install 14.58kW size of solar panels on roof ofbuilding.","1249 LAWRENCE ST NE, WASHINGTON, DC 20017","1249 LAWRENCE ST NE","20017"
2024,"2024/11/07 05:00:00+00","SOLAR SYSTEM","WE are installing a roof-mounted solar system with following details:
6.15 KW DC
15 x HYUNDAI HIE-S410VG MODULES MODULES
1 x SOLAREDGE HOME HUB SE7600H-US (240V) INVERTER
15 x SOLAREDGE POWER OPTIMIZER S440","5030 BENNING RD SE, WASHINGTON, DC 20019","5030 BENNING RD SE","20019"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","roof top solar installation 59 400w panels","1317 ORREN ST NE, WASHINGTON, DC 20002","1317 ORREN ST NE","20002"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","rooftop  solar installation, toltal number of modules are 23.","809 UNDERWOOD ST NW, WASHINGTON, DC 20012","809 UNDERWOOD ST NW","20012"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","11 modules installation on rooftop, total system size is 4.51 KWDC","1501 ANACOSTIA AVE NE, WASHINGTON, DC 20019","1501 ANACOSTIA AVE NE","20019"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","24 Modules installation on rooftop, total system size is 9.84 KWDC.","4729 BROOKS ST NE, WASHINGTON, DC 20019","4729 BROOKS ST NE","20019"
2024,"2024/08/01 04:00:00+00","SOLAR SYSTEM","roof top solar installation 18 400w panels","1611 TRINIDAD AVE NE, WASHINGTON, DC 20002","1611 TRINIDAD AVE NE","20002"
2024,"2024/08/02 04:00:00+00","SOLAR SYSTEM","To install 3.6kW size of solar panels on roof ofbuilding.","2803 Q ST SE, WASHINGTON, DC 20020","2803 Q ST SE","20020"
2024,"2024/07/30 04:00:00+00","SOLAR SYSTEM","To install 5.6kW size of solar panels on roof of building.","1326 INGRAHAM ST NW, WASHINGTON, DC 20011","1326 INGRAHAM ST NW","20011"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","Revised project for original solar permit SOL2402155. Original design was a 9.36 kW roof-mounted solar system with (24) Canadian Solar CS6R-390MS-HL (390W) MODULES and (24) ENPHASE IQ8PLUS-72-2-US [240V] MICRO-INVERTERS. Load-side Tap Interconnection via Back-feed breaker installed at the end of the busbar.
The new design is a 9.36 kW roof mounted solar system with supply-side interconnection using ILSCO IPC-4/0-6 insulation piercing connectors.","2904 PARK DR SE, WASHINGTON, DC 20020","2904 PARK DR SE","20020"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","rooftop solar installation, total number of modules 23, system size is 8.03.","744 51ST ST SE, WASHINGTON, DC 20019","744 51ST ST SE","20019"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","roof top solar installation 16 400w panels","1501 WEST VIRGINIA AVE NE 2, WASHINGTON, DC 20002","1501 WEST VIRGINIA AVE NE 2","20002"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","Installation of Solar array on Single Family Home 17.43 kW STC  Maxeon Array","6318 PINEY BRANCH RD NW, WASHINGTON, DC 20011","6318 PINEY BRANCH RD NW","20011"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","Installation of Solar array on Row Home 6.8 KW STC","1322 A ST SE, WASHINGTON, DC 20003","1322 A ST SE","20003"
2024,"2024/08/26 04:00:00+00","SOLAR SYSTEM","Installation of a new, roof-mounted Solar photovoltaic electric system, sized at 5.33kW(13 x ZNSHINE 410W Solar Panels)","101 FORRESTER ST SW, WASHINGTON, DC 20032","101 FORRESTER ST SW","20032"
2024,"2024/08/27 04:00:00+00","SOLAR SYSTEM","THE PROJECT SCOPE INCLUDES THE INSTALLATION OF A 6.97KW DC RATED GRID-TIED PHOTOVOLTAIC SYSTEM. THE INSTALLATION CONSISTS OF A RAILED, ROOF MOUNTED SOLAR ARRAY, INVERTERS AND RELATED ELECTRICAL METERING AND SAFTY EQUIPMENT WILL BE INSTALLED AS REQUIRED BY APPLICABLE CODES AND THE LOCAL UTILITY COMPANY. DURING DAYLIGHT HOURS, THIS PV SYSTEM (SOLAR ELECTRIC) WILL PROVIDE ELECTRICITY IN PARALLEL WITH THE LOCAL UTILITY SERVICE PROVIDER.","1559 FORT DUPONT ST SE, WASHINGTON, DC 20020","1559 FORT DUPONT ST SE","20020"
2024,"2024/08/27 04:00:00+00","SOLAR SYSTEM","INSTALL 11 ROOF MOUNTED SOLAR PANELS AT 4.29 KW","613 BARNES ST NE, WASHINGTON, DC 20019","613 BARNES ST NE","20019"
2024,"2024/07/30 04:00:00+00","SOLAR SYSTEM","To install 10kW size of solar panels on roof of building.","5814 4TH ST NW, WASHINGTON, DC 20011","5814 4TH ST NW","20011"
2024,"2024/07/30 04:00:00+00","SOLAR SYSTEM","roof top solar installation 25 400w panels","4800 TEXAS AVE SE, WASHINGTON, DC 20019","4800 TEXAS AVE SE","20019"
2024,"2024/08/01 04:00:00+00","SOLAR SYSTEM","To install 8.075kW size of solar panels on roof ofbuilding.","5145 8TH ST NE, WASHINGTON, DC 20011","5145 8TH ST NE","20011"
2024,"2024/09/16 04:00:00+00","SOLAR SYSTEM","We are installing a roof-mounted solar system with following details:
6.97 KW DC
17 x HYUNDAI HIS-S410YH(BK) 410W MODULES
1 x SOLAREDGE SE5000H-US INVERTER
17 x SOLAREDGE POWER OPTIMIZER S440","1101 51ST PL NE, WASHINGTON, DC 20019","1101 51ST PL NE","20019"
2024,"2024/09/16 04:00:00+00","SOLAR SYSTEM","Installation of 13.695 kW rooftop mounted system.","5062 CENTRAL AVE SE, WASHINGTON, DC 20019","5062 CENTRAL AVE SE","20019"
2024,"2024/09/16 04:00:00+00","SOLAR SYSTEM","Solar panel install on roof.","2842 BELAIR PL NE, WASHINGTON, DC 20018","2842 BELAIR PL NE","20018"
2024,"2024/09/16 04:00:00+00","SOLAR SYSTEM","To install 5.6kW size of solar panels on roof of building.","1437 CONSTITUTION AVE NE, WASHINGTON, DC 20002","1437 CONSTITUTION AVE NE","20002"
2024,"2024/09/16 04:00:00+00","SOLAR SYSTEM","Solar panel install on roof.","2101 31ST ST SE, WASHINGTON, DC 20020","2101 31ST ST SE","20020"
2024,"2024/09/16 04:00:00+00","SOLAR SYSTEM","Installation of Solar array on Single Family Home 15.725 KW STC","4547 NEBRASKA AVE NW, WASHINGTON, DC 20016","4547 NEBRASKA AVE NW","20016"
2024,"2024/09/16 04:00:00+00","SOLAR SYSTEM","To install 5.6kW size of solar panels on roof of building.","427 12TH ST SE, WASHINGTON, DC 20003","427 12TH ST SE","20003"
2024,"2024/09/16 04:00:00+00","SOLAR SYSTEM","Solar panel install on roof.","2302 MINNESOTA AVE SE, WASHINGTON, DC 20020","2302 MINNESOTA AVE SE","20020"
2024,"2024/09/16 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
System AC Size @ STC: 5.0 kW System DC Size @ STC: 5.74 kW
(14) ZNSHINE SOLAR ZXM7-SH108-410/M SOLAR MODULES
(1) SOLAREDGE SE5000H-US US000NNC2 (240V) (RGM CERTIFIED) INVERTER","5800 FIELD PL NE, WASHINGTON, DC 20019","5800 FIELD PL NE","20019"
2024,"2024/09/16 04:00:00+00","SOLAR SYSTEM","We are going to install a roof-mounted solar system with following details
System Size: 11.07 KWDC
27 x HYUNDAI HIS-S410YH(BK) 410W MODULES
1 x SOLAREDGE SE10000H-US INVERTER
27 x SOLAREDGE POWER OPTIMIZER S440","1733 BAY ST SE, WASHINGTON, DC 20003","1733 BAY ST SE","20003"
2024,"2024/09/16 04:00:00+00","SOLAR SYSTEM","Solar panel install on roof.","334 ONEIDA ST NE, WASHINGTON, DC 20011","334 ONEIDA ST NE","20011"
2024,"2024/10/30 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
System AC Size @ STC: 11.664 kW System DC Size @ STC: 14.760 kW
(36) ZNSHINE SOLAR ZXM7-SH108-410/M SOLAR MODULES
(36) ENPHASE IQ8M-72-2-US MICRO-INVERTERS (RGM CERTIFIED)","1437 LAWRENCE ST NE, WASHINGTON, DC 20017","1437 LAWRENCE ST NE","20017"
2024,"2024/10/30 04:00:00+00","SOLAR SYSTEM","Historic District


RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
System AC Size @ STC: 5.508 kW System DC Size @ STC: 6.970 kW
(17) ZNSHINE SOLAR ZXM7-SH108-410/M SOLAR MODULES
(17) ENPHASE IQ8M-72-2-US MICRO-INVERTERS (RGM CERTIFIED)","625 F ST NE, WASHINGTON, DC 20002","625 F ST NE","20002"
2024,"2024/10/30 04:00:00+00","SOLAR SYSTEM","roof top solar installation 27 410w panelsroof repair or replacement as needed to ensure watertightness","3935 BURNS PL SE, WASHINGTON, DC 20019","3935 BURNS PL SE","20019"
2024,"2024/10/30 04:00:00+00","SOLAR SYSTEM","We are installing a roof-mounted system with following details:
8.46 KWDC
19 x URECO FBM445M7G-BB (445W) MODULES
19 x ENPHASE IQ8HC-72-M-US (240V) MICROINVERTERS","1715 ERIE ST SE, WASHINGTON, DC 20020","1715 ERIE ST SE","20020"
2024,"2024/10/30 04:00:00+00","SOLAR SYSTEM","To install 4.455kW size of solar panels on roof ofbuilding","4544 TEXAS AVE SE, WASHINGTON, DC 20019","4544 TEXAS AVE SE","20019"
2024,"2024/10/30 04:00:00+00","SOLAR SYSTEM","To install 11.34kW size of solar panels on roof ofbuilding.","6920 PINEY BRANCH RD NW, WASHINGTON, DC 20012","6920 PINEY BRANCH RD NW","20012"
2024,"2024/10/30 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
System AC Size @ STC: 16.524 kW System DC Size @ STC: 20.910 kW
(51) ZNSHINE SOLAR ZXM7-SH108-410/M SOLAR MODULES
(51) ENPHASE IQ8M-72-2-US MICRO-INVERTERS (RGM CERTIFIED)","1777 SYCAMORE ST NW, WASHINGTON, DC 20012","1777 SYCAMORE ST NW","20012"
2024,"2024/10/30 04:00:00+00","SOLAR SYSTEM","To install 6.48kW size of solar panels on roof ofbuilding.","3843 BEECHER ST NW, WASHINGTON, DC 20007","3843 BEECHER ST NW","20007"
2024,"2024/10/30 04:00:00+00","SOLAR SYSTEM","To install 10.125kW size of solar panels on roof ofbuilding.","318 VARNUM ST NW, WASHINGTON, DC 20011","318 VARNUM ST NW","20011"
2024,"2024/07/05 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
SYSTEM AC SIZE @ STC: 7.600 kW SYSTEM DC SIZE @ STC: 9.200 kW
(23) CANADIAN SOLAR CS6R-400MS-HL
(1) SOLAR EDGE SE7600H-US (240V)","1121 BELLEVUE ST SE, WASHINGTON, DC 20032","1121 BELLEVUE ST SE","20032"
2024,"2024/07/05 04:00:00+00","SOLAR SYSTEM","Installation of 18 roof mounted solar panels.","1500 EVARTS ST NE, WASHINGTON, DC 20018","1500 EVARTS ST NE","20018"
2024,"2024/07/05 04:00:00+00","SOLAR SYSTEM","install 10 solar panels with their associated hardware on the roof","138 R ST NE, WASHINGTON, DC 20002","138 R ST NE","20002"
2024,"2024/10/30 04:00:00+00","SOLAR SYSTEM","Revision to old Solar Permit SOL2400790New system size AC System10.0kW. DC Size 12.8kW Panels (32)SILFAB 400W (SIL-400HC+) Inverter(1)SE10000H-US","6809 5TH ST NW, WASHINGTON, DC 20012","6809 5TH ST NW","20012"
2024,"2024/10/30 04:00:00+00","SOLAR SYSTEM","To install 6.48kW size of solar panels on roof ofbuilding.","528 ROXBORO PL NW, WASHINGTON, DC 20011","528 ROXBORO PL NW","20011"
2024,"2024/10/30 04:00:00+00","SOLAR SYSTEM","Installation of a 17.01kW roof-mounted solar PV system with 42 HYPERION  405W panels.","4242 CLAY ST NE, WASHINGTON, DC 20019","4242 CLAY ST NE","20019"
2024,"2024/10/11 04:00:00+00","SOLAR SYSTEM","INSTALL 20 ROOF MOUNTED SOLAR PANELS AT 8.6 KW","3244 BANNEKER DR NE, WASHINGTON, DC 20018","3244 BANNEKER DR NE","20018"
2024,"2024/10/11 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
System AC Size @ STC:5.832 kW System DC Size @ STC: 7.380 kW
(18) ZNSHINE SOLAR ZXM7-SH108-410/M SOLAR MODULES
(18) ENPHASE IQ8M-72-2-US MICRO-INVERTERS (RGM CERTIFIED)","5227 7TH ST NW, WASHINGTON, DC 20011","5227 7TH ST NW","20011"
2024,"2024/10/11 04:00:00+00","SOLAR SYSTEM","roof top solar installation 27 410w panels","1908 TREMONT ST SE, WASHINGTON, DC 20020","1908 TREMONT ST SE","20020"
2024,"2024/10/11 04:00:00+00","SOLAR SYSTEM","Installation of a 5.74kW roof-mounted solar PV system with 14 SEG 410W panels","4916 3RD ST NW, WASHINGTON, DC 20011","4916 3RD ST NW","20011"
2024,"2024/10/11 04:00:00+00","SOLAR SYSTEM","15 Panels updated to 400-watt panelsPlus add on of 7 400-watt panels","303 ANACOSTIA AVE NE, WASHINGTON, DC 20019","303 ANACOSTIA AVE NE","20019"
2024,"2024/10/11 04:00:00+00","SOLAR SYSTEM","To install 7.29kW size of solar panels on roof ofbuilding.","6705 13TH PL NW, WASHINGTON, DC 20012","6705 13TH PL NW","20012"
2024,"2024/10/11 04:00:00+00","SOLAR SYSTEM","Solar panel install on roof.","1814 VALLEY TER SE, WASHINGTON, DC 20032","1814 VALLEY TER SE","20032"
2024,"2024/11/01 04:00:00+00","SOLAR SYSTEM","Roof mounted PV solar system install of 60.8 KW DC","6119 GEORGIA AVE NW, WASHINGTON, DC 20011","6119 GEORGIA AVE NW","20011"
2024,"2024/10/31 04:00:00+00","SOLAR SYSTEM","COMMERCIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
SYSTEM AC SIZE @ STC: 50.000 kW SYSTEM DC SIZE @ STC: 54.120 kW
(132) ZNSHINE SOLAR ZXM7-SH108 410W
(1) SOLAR EDGE SE50KUS (208V)","3501 MARTIN LUTHER KING JR AVE SE, WASHINGTON, DC 20032","3501 MARTIN LUTHER KING JR AVE SE","20032"
2024,"2024/10/31 04:00:00+00","SOLAR SYSTEM","Solar panel install on roof.","513 ALLISON ST NW, WASHINGTON, DC 20011","513 ALLISON ST NW","20011"
2024,"2024/11/01 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
SYSTEM AC SIZE @ STC: 4.212 kW SYSTEM DC SIZE @ STC: 5.330 kW
(13) ZNSHINE SOLAR ZXM7-SH108 410W
(13) ENPHASE IQ8M-72-2-US (RGM CERTIFIED)","1015 CRITTENDEN ST NE, WASHINGTON, DC 20017","1015 CRITTENDEN ST NE","20017"
2024,"2024/11/01 04:00:00+00","SOLAR SYSTEM","Solar panel install on roof.","4516 13TH ST NW, WASHINGTON, DC 20011","4516 13TH ST NW","20011"
2024,"2024/10/31 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
SYSTEM AC SIZE @ STC: 4.860 kW SYSTEM DC SIZE @ STC: 6.150 kW
(15) ZNSHINE SOLAR ZXM7-SH108 410W
(15) ENPHASE IQ8M-72-2-US (RGM CERTIFIED)","5022 7TH PL NW, WASHINGTON, DC 20011","5022 7TH PL NW","20011"
